Ni alloy A dsa  2/18/15  
2 0 12 50 0.10936  0 0 0 0 0 0 0 0 0 0 0
1.0 0.4
0.2284 0.2351 0.2474
.10222121      0             0 
.10391999      0             1 
.10811683      0             1 
.11294092      0             1 
.11691056      0             1 
.1264628       0             1 
.13227225      0             1 
.13319398      0             1 
.13907104      0             1 
.14876853      0             1 
.15154555      0             1 
