"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,367.94k,171.1984u
,,367.96k,163.6254u
,,367.98k,156.8809u
,,368k,156.2297u
,,368.02k,159.0232u
,,368.04k,159.6257u
,,368.06k,157.107u
,,368.08k,153.6991u
,,368.1k,152.4954u
,,368.12k,154.3412u
,,368.14k,155.6502u
,,368.16k,153.3641u
,,368.18k,150.6441u
,,368.2k,149.8736u
,,368.22k,146.8872u
,,368.24k,144.9227u
,,368.26k,148.4067u
,,368.28k,151.1246u
,,368.3k,148.8507u
,,368.32k,144.0273u
,,368.34k,140.423u
,,368.36k,140.1028u
,,368.38k,141.8202u
,,368.4k,143.49u
,,368.42k,142.385u
,,368.44k,138.7365u
,,368.46k,137.3189u
,,368.48k,139.3575u
,,368.5k,140.5917u
,,368.52k,136.6627u
,,368.54k,132.0931u
,,368.56k,132.6918u
,,368.58k,135.6798u
,,368.6k,137.1339u
,,368.62k,134.9709u
,,368.64k,131.0109u
,,368.66k,128.2492u
,,368.68k,125.905u
,,368.7k,124.0202u
,,368.72k,124.9063u
,,368.74k,128.3613u
,,368.76k,129.3794u
,,368.78k,126.774u
,,368.8k,124.8794u
,,368.82k,124.2364u
,,368.84k,122.5302u
,,368.86k,118.074u
,,368.88k,112.9818u
,,368.9k,111.9267u
,,368.92k,116.5189u
,,368.94k,122.7784u
,,368.96k,123.2027u
,,368.98k,117.2974u
,,369k,111.5035u
,,369.02k,108.1574u
,,369.04k,106.2162u
,,369.06k,106.403u
,,369.08k,109.203u
,,369.1k,111.5737u
,,369.12k,110.6418u
,,369.14k,107.8045u
,,369.16k,107.0581u
,,369.18k,108.9848u
,,369.2k,109.7502u
,,369.22k,109.4912u
,,369.24k,110.7005u
,,369.26k,111.5797u
,,369.28k,109.7979u
,,369.3k,105.7285u
,,369.32k,101.2645u
,,369.34k,99.29821u
,,369.36k,99.87063u
,,369.38k,102.1355u
,,369.4k,104.6488u
,,369.42k,104.4471u
,,369.44k,104.3658u
,,369.46k,104.6449u
,,369.48k,102.1579u
,,369.5k,98.85831u
,,369.52k,95.09132u
,,369.54k,90.83634u
,,369.56k,88.36216u
,,369.58k,87.80868u
,,369.6k,87.93595u
,,369.62k,87.9392u
,,369.64k,86.78793u
,,369.66k,85.03739u
,,369.68k,83.97138u
,,369.7k,82.61897u
,,369.72k,82.31673u
,,369.74k,83.98805u
,,369.76k,85.72994u
,,369.78k,86.64984u
,,369.8k,87.69356u
,,369.82k,88.39266u
,,369.84k,87.66882u
,,369.86k,87.03386u
,,369.88k,88.16531u
,,369.9k,89.85769u
,,369.92k,90.43794u
,,369.94k,89.14551u
,,369.96k,85.94766u
,,369.98k,83.58645u
,,370k,82.03648u
,,370.02k,79.62268u
,,370.04k,77.33121u
,,370.06k,75.72359u
,,370.08k,76.19409u
,,370.1k,77.79106u
,,370.12k,78.38528u
,,370.14k,78.12673u
,,370.16k,77.09881u
,,370.18k,76.67653u
,,370.2k,77.38371u
,,370.22k,76.9411u
,,370.24k,73.61391u
,,370.26k,69.83434u
,,370.28k,68.60066u
,,370.3k,69.026u
,,370.32k,69.40941u
,,370.34k,68.77562u
,,370.36k,67.72694u
,,370.38k,68.68142u
,,370.4k,71.08727u
,,370.42k,70.13849u
,,370.44k,65.85392u
,,370.46k,63.27454u
,,370.48k,62.79307u
,,370.5k,63.93995u
,,370.52k,67.34534u
,,370.54k,71.18508u
,,370.56k,72.97517u
,,370.58k,73.7804u
,,370.6k,73.89045u
,,370.62k,71.67836u
,,370.64k,69.53582u
,,370.66k,68.99621u
,,370.68k,70.18523u
,,370.7k,71.25918u
,,370.72k,69.67888u
,,370.74k,67.4509u
,,370.76k,66.83549u
,,370.78k,67.82791u
,,370.8k,68.28427u
,,370.82k,68.27504u
,,370.84k,68.04516u
,,370.86k,66.00385u
,,370.88k,64.97544u
,,370.9k,65.42936u
,,370.92k,65.32742u
,,370.94k,65.74531u
,,370.96k,65.22494u
,,370.98k,62.45559u
,,371k,59.76455u
,,371.02k,59.34347u
,,371.04k,62.19707u
,,371.06k,65.77759u
,,371.08k,66.32014u
,,371.1k,65.24436u
,,371.12k,63.55107u
,,371.14k,62.44364u
,,371.16k,64.57847u
,,371.18k,66.06755u
,,371.2k,65.30917u
,,371.22k,64.8883u
,,371.24k,64.65061u
,,371.26k,64.37834u
,,371.28k,63.43693u
,,371.3k,61.70312u
,,371.32k,62.60955u
,,371.34k,64.65467u
,,371.36k,64.90664u
,,371.38k,66.74411u
,,371.4k,67.96847u
,,371.42k,66.49701u
,,371.44k,65.39748u
,,371.46k,65.75327u
,,371.48k,68.01929u
,,371.5k,70.80279u
,,371.52k,71.33747u
,,371.54k,68.65967u
,,371.56k,65.93837u
,,371.58k,66.06539u
,,371.6k,67.64523u
,,371.62k,69.28672u
,,371.64k,70.48287u
,,371.66k,71.07288u
,,371.68k,70.3305u
,,371.7k,69.39884u
,,371.72k,70.64887u
,,371.74k,71.55114u
,,371.76k,69.23346u
,,371.78k,65.99017u
,,371.8k,64.51422u
,,371.82k,65.51638u
,,371.84k,69.00292u
,,371.86k,70.68679u
,,371.88k,68.61946u
,,371.9k,68.94718u
,,371.92k,72.08923u
,,371.94k,72.35587u
,,371.96k,71.16335u
,,371.98k,72.20715u
,,372k,73.9258u
,,372.02k,73.8806u
,,372.04k,73.33454u
,,372.06k,72.51254u
,,372.08k,71.47469u
,,372.1k,73.21171u
,,372.12k,75.52471u
,,372.14k,74.58985u
,,372.16k,72.89835u
,,372.18k,73.0028u
,,372.2k,72.81379u
,,372.22k,72.12115u
,,372.24k,72.63338u
,,372.26k,73.35213u
,,372.28k,73.83953u
,,372.3k,74.63528u
,,372.32k,74.9333u
,,372.34k,73.34592u
,,372.36k,71.04934u
,,372.38k,70.50412u
,,372.4k,70.47034u
,,372.42k,70.63626u
,,372.44k,73.60217u
,,372.46k,77.19159u
,,372.48k,77.24598u
,,372.5k,74.77446u
,,372.52k,71.95661u
,,372.54k,69.34063u
,,372.56k,66.78755u
,,372.58k,65.43298u
,,372.6k,68.63376u
,,372.62k,73.34981u
,,372.64k,73.69283u
,,372.66k,72.50854u
,,372.68k,73.96218u
,,372.7k,75.28875u
,,372.72k,73.78374u
,,372.74k,71.37802u
,,372.76k,72.38055u
,,372.78k,77.01382u
,,372.8k,79.57867u
,,372.82k,78.00141u
,,372.84k,75.01457u
,,372.86k,70.95688u
,,372.88k,67.52825u
,,372.9k,67.33886u
,,372.92k,69.01203u
,,372.94k,69.10206u
,,372.96k,69.04745u
,,372.98k,71.04716u
,,373k,74.80927u
,,373.02k,77.62091u
,,373.04k,76.66847u
,,373.06k,74.85568u
,,373.08k,74.32593u
,,373.1k,74.09397u
,,373.12k,73.40371u
,,373.14k,72.33921u
,,373.16k,73.6197u
,,373.18k,75.56965u
,,373.2k,75.97749u
,,373.22k,78.73382u
,,373.24k,82.26736u
,,373.26k,80.62535u
,,373.28k,76.59617u
,,373.3k,76.13525u
,,373.32k,78.20935u
,,373.34k,79.1884u
,,373.36k,80.59411u
,,373.38k,82.67951u
,,373.4k,82.23604u
,,373.42k,79.60257u
,,373.44k,78.18993u
,,373.46k,78.65897u
,,373.48k,78.68351u
,,373.5k,78.00268u
,,373.52k,77.70762u
,,373.54k,78.68311u
,,373.56k,78.45189u
,,373.58k,76.44252u
,,373.6k,75.19269u
,,373.62k,73.3437u
,,373.64k,70.8003u
,,373.66k,70.80699u
,,373.68k,74.01433u
,,373.7k,76.36253u
,,373.72k,77.02999u
,,373.74k,76.81111u
,,373.76k,73.0864u
,,373.78k,68.38698u
,,373.8k,67.50993u
,,373.82k,69.5439u
,,373.84k,72.05399u
,,373.86k,74.15018u
,,373.88k,76.42988u
,,373.9k,79.24049u
,,373.92k,78.40733u
,,373.94k,74.07094u
,,373.96k,72.55291u
,,373.98k,73.33213u
,,374k,73.73275u
,,374.02k,72.25092u
,,374.04k,69.8782u
,,374.06k,70.14662u
,,374.08k,72.9859u
,,374.1k,76.29922u
,,374.12k,76.27484u
,,374.14k,74.68511u
,,374.16k,76.63956u
,,374.18k,78.94026u
,,374.2k,76.85753u
,,374.22k,74.59834u
,,374.24k,75.55137u
,,374.26k,74.84549u
,,374.28k,72.19887u
,,374.3k,72.48539u
,,374.32k,76.2423u
,,374.34k,79.54296u
,,374.36k,78.41978u
,,374.38k,74.55605u
,,374.4k,73.42617u
,,374.42k,74.42547u
,,374.44k,72.80417u
,,374.46k,70.19682u
,,374.48k,69.62235u
,,374.5k,69.39702u
,,374.52k,68.57443u
,,374.54k,68.29512u
,,374.56k,69.09683u
,,374.58k,69.44739u
,,374.6k,69.01989u
,,374.62k,70.43378u
,,374.64k,71.66468u
,,374.66k,70.80063u
,,374.68k,68.39016u
,,374.7k,64.57478u
,,374.72k,62.22285u
,,374.74k,64.2801u
,,374.76k,68.01739u
,,374.78k,68.74483u
,,374.8k,69.22361u
,,374.82k,71.70192u
,,374.84k,70.64746u
,,374.86k,67.35404u
,,374.88k,65.31887u
,,374.9k,64.05803u
,,374.92k,65.1012u
,,374.94k,65.45591u
,,374.96k,63.62662u
,,374.98k,63.15115u
,,375k,64.01769u
,,375.02k,65.04494u
,,375.04k,65.0345u
,,375.06k,63.51023u
,,375.08k,63.28645u
,,375.1k,64.02375u
,,375.12k,65.18218u
,,375.14k,66.29138u
,,375.16k,64.99365u
,,375.18k,62.68203u
,,375.2k,61.82125u
,,375.22k,63.02732u
,,375.24k,63.5087u
,,375.26k,63.08056u
,,375.28k,62.85113u
,,375.3k,61.31631u
,,375.32k,59.26388u
,,375.34k,57.70991u
,,375.36k,56.28452u
,,375.38k,56.2168u
,,375.4k,58.33525u
,,375.42k,57.62524u
,,375.44k,52.9442u
,,375.46k,50.94715u
,,375.48k,52.5017u
,,375.5k,54.66892u
,,375.52k,56.50454u
,,375.54k,55.56335u
,,375.56k,52.37701u
,,375.58k,50.9328u
,,375.6k,50.85607u
,,375.62k,51.82385u
,,375.64k,52.66398u
,,375.66k,49.39038u
,,375.68k,46.41095u
,,375.7k,49.1921u
,,375.72k,51.11147u
,,375.74k,49.61711u
,,375.76k,50.74853u
,,375.78k,51.34407u
,,375.8k,46.84927u
,,375.82k,43.14933u
,,375.84k,43.47289u
,,375.86k,44.35373u
,,375.88k,45.73434u
,,375.9k,50.04969u
,,375.92k,51.54472u
,,375.94k,47.8487u
,,375.96k,46.20823u
,,375.98k,48.51584u
,,376k,50.58189u
,,376.02k,50.19824u
,,376.04k,50.19162u
,,376.06k,48.40997u
,,376.08k,40.81811u
,,376.1k,34.09031u
,,376.12k,33.54623u
,,376.14k,34.74228u
,,376.16k,34.41166u
,,376.18k,35.86072u
,,376.2k,40.33749u
,,376.22k,43.98628u
,,376.24k,44.4557u
,,376.26k,43.36809u
,,376.28k,40.2152u
,,376.3k,35.23506u
,,376.32k,32.68464u
,,376.34k,32.79605u
,,376.36k,32.78276u
,,376.38k,32.57598u
,,376.4k,32.24212u
,,376.42k,34.45613u
,,376.44k,40.21114u
,,376.46k,42.32752u
,,376.48k,38.68083u
,,376.5k,36.20271u
,,376.52k,34.13964u
,,376.54k,30.17269u
,,376.56k,27.15265u
,,376.58k,25.94974u
,,376.6k,26.34175u
,,376.62k,28.65154u
,,376.64k,30.93294u
,,376.66k,30.75304u
,,376.68k,29.13651u
,,376.7k,25.57413u
,,376.72k,22.64769u
,,376.74k,23.36815u
,,376.76k,23.33599u
,,376.78k,22.04861u
,,376.8k,23.61054u
,,376.82k,26.29189u
,,376.84k,26.21931u
,,376.86k,24.39475u
,,376.88k,24.21495u
,,376.9k,24.43143u
,,376.92k,22.4365u
,,376.94k,19.7979u
,,376.96k,19.90462u
,,376.98k,23.2597u
,,377k,24.83464u
,,377.02k,21.83064u
,,377.04k,18.60296u
,,377.06k,16.54442u
,,377.08k,17.94428u
,,377.1k,22.40429u
,,377.12k,24.0454u
,,377.14k,23.36921u
,,377.16k,22.37229u
,,377.18k,17.80926u
,,377.2k,10.95736u
,,377.22k,9.346977u
,,377.24k,13.03811u
,,377.26k,17.5229u
,,377.28k,18.86627u
,,377.3k,17.55657u
,,377.32k,16.77943u
,,377.34k,17.91701u
,,377.36k,19.2736u
,,377.38k,18.40011u
,,377.4k,13.34737u
,,377.42k,7.696629u
,,377.44k,7.16233u
,,377.46k,7.54597u
,,377.48k,8.148579u
,,377.5k,10.1136u
,,377.52k,11.41964u
,,377.54k,10.82119u
,,377.56k,9.495812u
,,377.58k,8.509526u
,,377.6k,6.977623u
,,377.62k,8.16172u
,,377.64k,11.2271u
,,377.66k,11.53002u
,,377.68k,8.506719u
,,377.7k,5.857703u
,,377.72k,8.56405u
,,377.74k,13.07764u
,,377.76k,14.73899u
,,377.78k,13.73772u
,,377.8k,15.21736u
,,377.82k,18.37638u
,,377.84k,18.95465u
,,377.86k,17.12637u
,,377.88k,14.79328u
,,377.9k,13.89172u
,,377.92k,13.98999u
,,377.94k,13.09358u
,,377.96k,10.31379u
,,377.98k,12.23505u
,,378k,12.73464u
,,378.02k,11.01209u
,,378.04k,12.73651u
,,378.06k,16.2765u
,,378.08k,16.60405u
,,378.1k,13.69999u
,,378.12k,13.98059u
,,378.14k,17.12971u
,,378.16k,19.00398u
,,378.18k,17.76633u
,,378.2k,16.3213u
,,378.22k,16.05581u
,,378.24k,16.13617u
,,378.26k,16.46246u
,,378.28k,14.78424u
,,378.3k,14.46124u
,,378.32k,18.4877u
,,378.34k,21.27996u
,,378.36k,22.86478u
,,378.38k,24.76735u
,,378.4k,23.08698u
,,378.42k,18.81262u
,,378.44k,17.35284u
,,378.46k,18.90903u
,,378.48k,19.87642u
,,378.5k,19.53557u
,,378.52k,20.39934u
,,378.54k,24.40582u
,,378.56k,27.51647u
,,378.58k,26.23706u
,,378.6k,23.6304u
,,378.62k,20.93416u
,,378.64k,17.69938u
,,378.66k,15.63059u
,,378.68k,14.80343u
,,378.7k,16.98322u
,,378.72k,21.14504u
,,378.74k,25.31462u
,,378.76k,29.36996u
,,378.78k,31.3078u
,,378.8k,26.39783u
,,378.82k,18.85995u
,,378.84k,19.06123u
,,378.86k,24.17475u
,,378.88k,27.90786u
,,378.9k,29.89405u
,,378.92k,29.80118u
,,378.94k,27.74388u
,,378.96k,25.75626u
,,378.98k,25.43568u
,,379k,25.77566u
,,379.02k,27.07315u
,,379.04k,28.12684u
,,379.06k,25.74691u
,,379.08k,21.61466u
,,379.1k,19.81429u
,,379.12k,19.26764u
,,379.14k,18.83992u
,,379.16k,20.40186u
,,379.18k,22.61773u
,,379.2k,22.03942u
,,379.22k,21.23549u
,,379.24k,21.51151u
,,379.26k,19.29134u
,,379.28k,16.62582u
,,379.3k,18.0569u
,,379.32k,21.5573u
,,379.34k,22.78065u
,,379.36k,22.16467u
,,379.38k,21.29579u
,,379.4k,19.91973u
,,379.42k,19.02749u
,,379.44k,20.48116u
,,379.46k,22.43261u
,,379.48k,21.97433u
,,379.5k,20.13018u
,,379.52k,17.24245u
,,379.54k,14.17605u
,,379.56k,14.80907u
,,379.58k,18.09709u
,,379.6k,19.45487u
,,379.62k,20.67371u
,,379.64k,22.3001u
,,379.66k,19.51143u
,,379.68k,15.41496u
,,379.7k,14.80296u
,,379.72k,15.63473u
,,379.74k,18.16359u
,,379.76k,20.45371u
,,379.78k,20.78386u
,,379.8k,20.26514u
,,379.82k,18.92415u
,,379.84k,19.02235u
,,379.86k,22.08926u
,,379.88k,24.23239u
,,379.9k,21.00546u
,,379.92k,15.79837u
,,379.94k,14.14702u
,,379.96k,15.13207u
,,379.98k,15.73074u
,,380k,14.71094u
,,380.02k,12.01543u
,,380.04k,9.027082u
,,380.06k,7.90562u
,,380.08k,9.918074u
,,380.1k,13.0326u
,,380.12k,12.92581u
,,380.14k,11.18008u
,,380.16k,10.70629u
,,380.18k,12.30093u
,,380.2k,14.96644u
,,380.22k,15.31888u
,,380.24k,12.71014u
,,380.26k,12.44734u
,,380.28k,14.04572u
,,380.3k,15.22415u
,,380.32k,13.65721u
,,380.34k,11.38694u
,,380.36k,13.10688u
,,380.38k,17.39448u
,,380.4k,21.17726u
,,380.42k,20.31816u
,,380.44k,17.4578u
,,380.46k,18.55109u
,,380.48k,21.67151u
,,380.5k,23.83891u
,,380.52k,23.26692u
,,380.54k,23.42945u
,,380.56k,25.05557u
,,380.58k,23.79201u
,,380.6k,19.97476u
,,380.62k,18.71158u
,,380.64k,22.47856u
,,380.66k,27.92573u
,,380.68k,30.9232u
,,380.7k,31.54974u
,,380.72k,32.1771u
,,380.74k,33.82176u
,,380.76k,36.68176u
,,380.78k,37.73356u
,,380.8k,35.45801u
,,380.82k,35.0807u
,,380.84k,38.44324u
,,380.86k,41.17728u
,,380.88k,42.04291u
,,380.9k,41.87481u
,,380.92k,41.04049u
,,380.94k,41.22433u
,,380.96k,42.95678u
,,380.98k,44.8496u
,,381k,46.25482u
,,381.02k,48.46319u
,,381.04k,52.19456u
,,381.06k,56.41737u
,,381.08k,57.6636u
,,381.1k,55.15991u
,,381.12k,53.52747u
,,381.14k,54.4739u
,,381.16k,55.87509u
,,381.18k,57.34956u
,,381.2k,60.86069u
,,381.22k,64.31416u
,,381.24k,63.77291u
,,381.26k,61.11129u
,,381.28k,62.41208u
,,381.3k,65.52651u
,,381.32k,64.44817u
,,381.34k,62.0193u
,,381.36k,60.94311u
,,381.38k,59.59867u
,,381.4k,60.33644u
,,381.42k,63.65605u
,,381.44k,64.74892u
,,381.46k,64.06875u
,,381.48k,64.7854u
,,381.5k,66.43958u
,,381.52k,67.81461u
,,381.54k,70.23262u
,,381.56k,72.48865u
,,381.58k,71.6998u
,,381.6k,70.21089u
,,381.62k,68.06494u
,,381.64k,63.91423u
,,381.66k,63.92184u
,,381.68k,69.13004u
,,381.7k,70.32501u
,,381.72k,67.06815u
,,381.74k,66.22138u
,,381.76k,68.66985u
,,381.78k,69.60407u
,,381.8k,67.46164u
,,381.82k,67.2125u
,,381.84k,68.44102u
,,381.86k,68.08628u
,,381.88k,68.15145u
,,381.9k,69.55971u
,,381.92k,69.36768u
,,381.94k,66.16835u
,,381.96k,63.40167u
,,381.98k,65.02414u
,,382k,66.92109u
,,382.02k,64.12458u
,,382.04k,61.56558u
,,382.06k,63.47666u
,,382.08k,67.60478u
,,382.1k,70.11753u
,,382.12k,70.69893u
,,382.14k,71.90055u
,,382.16k,72.6846u
,,382.18k,71.57432u
,,382.2k,68.4457u
,,382.22k,65.52508u
,,382.24k,63.7912u
,,382.26k,62.17297u
,,382.28k,61.608u
,,382.3k,63.03705u
,,382.32k,64.6054u
,,382.34k,63.46351u
,,382.36k,60.39071u
,,382.38k,58.90075u
,,382.4k,59.7746u
,,382.42k,60.95936u
,,382.44k,59.06022u
,,382.46k,55.14153u
,,382.48k,53.15277u
,,382.5k,55.66297u
,,382.52k,60.82979u
,,382.54k,61.51254u
,,382.56k,56.72574u
,,382.58k,55.06921u
,,382.6k,57.79507u
,,382.62k,57.61346u
,,382.64k,54.44584u
,,382.66k,53.38406u
,,382.68k,56.0237u
,,382.7k,58.60467u
,,382.72k,58.87865u
,,382.74k,61.49381u
,,382.76k,64.71632u
,,382.78k,62.82375u
,,382.8k,58.83367u
,,382.82k,57.99344u
,,382.84k,58.53207u
,,382.86k,57.93671u
,,382.88k,57.69437u
,,382.9k,57.03568u
,,382.92k,56.15624u
,,382.94k,55.39771u
,,382.96k,54.69716u
,,382.98k,55.49791u
,,383k,54.09285u
,,383.02k,51.36376u
,,383.04k,52.77327u
,,383.06k,54.07066u
,,383.08k,51.93012u
,,383.1k,48.29971u
,,383.12k,46.2604u
,,383.14k,48.04717u
,,383.16k,49.60921u
,,383.18k,49.45534u
,,383.2k,50.30371u
,,383.22k,51.95531u
,,383.24k,53.01371u
,,383.26k,51.16699u
,,383.28k,48.44908u
,,383.3k,47.25755u
,,383.32k,47.42831u
,,383.34k,47.94672u
,,383.36k,46.86228u
,,383.38k,44.65074u
,,383.4k,42.44314u
,,383.42k,40.87542u
,,383.44k,39.71823u
,,383.46k,40.88139u
,,383.48k,44.72884u
,,383.5k,48.21429u
,,383.52k,48.20631u
,,383.54k,45.00064u
,,383.56k,41.84168u
,,383.58k,39.19482u
,,383.6k,35.82117u
,,383.62k,33.3852u
,,383.64k,33.92101u
,,383.66k,34.7428u
,,383.68k,34.12267u
,,383.7k,34.96902u
,,383.72k,37.06594u
,,383.74k,40.13736u
,,383.76k,40.9436u
,,383.78k,39.68029u
,,383.8k,39.88998u
,,383.82k,38.21366u
,,383.84k,35.08605u
,,383.86k,34.52906u
,,383.88k,33.8243u
,,383.9k,32.09019u
,,383.92k,33.06448u
,,383.94k,34.34386u
,,383.96k,32.70251u
,,383.98k,30.60824u
,,384k,31.28718u
,,384.02k,31.98788u
,,384.04k,30.19557u
,,384.06k,28.01702u
,,384.08k,27.3295u
,,384.1k,29.00217u
,,384.12k,30.70318u
,,384.14k,29.12049u
,,384.16k,26.2126u
,,384.18k,26.66043u
,,384.2k,29.43829u
,,384.22k,28.97022u
,,384.24k,26.31693u
,,384.26k,26.49151u
,,384.28k,30.60264u
,,384.3k,35.3738u
,,384.32k,36.80009u
,,384.34k,32.939u
,,384.36k,27.31693u
,,384.38k,24.88066u
,,384.4k,24.67191u
,,384.42k,25.23746u
,,384.44k,26.29617u
,,384.46k,25.781u
,,384.48k,23.22361u
,,384.5k,19.07903u
,,384.52k,18.07835u
,,384.54k,21.28377u
,,384.56k,24.19751u
,,384.58k,25.82405u
,,384.6k,26.74071u
,,384.62k,26.67488u
,,384.64k,24.93643u
,,384.66k,23.18843u
,,384.68k,21.3038u
,,384.7k,18.50629u
,,384.72k,17.45934u
,,384.74k,17.70986u
,,384.76k,17.09661u
,,384.78k,15.26861u
,,384.8k,13.07654u
,,384.82k,11.62843u
,,384.84k,11.34909u
,,384.86k,11.25074u
,,384.88k,11.02633u
,,384.9k,13.01696u
,,384.92k,17.20657u
,,384.94k,17.59422u
,,384.96k,14.18704u
,,384.98k,14.80728u
,,385k,19.2226u
,,385.02k,22.24535u
,,385.04k,23.24665u
,,385.06k,22.35129u
,,385.08k,20.9031u
,,385.1k,21.6174u
,,385.12k,24.32688u
,,385.14k,24.17015u
,,385.16k,18.43891u
,,385.18k,14.01107u
,,385.2k,15.26508u
,,385.22k,17.93318u
,,385.24k,20.76699u
,,385.26k,22.59879u
,,385.28k,24.24044u
,,385.3k,23.88983u
,,385.32k,19.84825u
,,385.34k,16.91764u
,,385.36k,16.50003u
,,385.38k,16.17591u
,,385.4k,14.78873u
,,385.42k,14.52199u
,,385.44k,15.69795u
,,385.46k,15.68466u
,,385.48k,17.20992u
,,385.5k,18.41118u
,,385.52k,16.45526u
,,385.54k,14.49639u
,,385.56k,14.09495u
,,385.58k,16.48978u
,,385.6k,17.36204u
,,385.62k,14.76807u
,,385.64k,13.75651u
,,385.66k,14.23339u
,,385.68k,13.27821u
,,385.7k,15.21739u
,,385.72k,21.35234u
,,385.74k,25.3898u
,,385.76k,23.47564u
,,385.78k,19.27304u
,,385.8k,17.28509u
,,385.82k,13.90476u
,,385.84k,11.18075u
,,385.86k,10.68849u
,,385.88k,8.710736u
,,385.9k,8.588557u
,,385.92k,10.18045u
,,385.94k,12.70891u
,,385.96k,13.0364u
,,385.98k,12.73305u
,,386k,14.80154u
,,386.02k,15.6725u
,,386.04k,15.48098u
,,386.06k,18.27014u
,,386.08k,18.1356u
,,386.1k,14.19752u
,,386.12k,15.00192u
,,386.14k,18.33436u
,,386.16k,18.46479u
,,386.18k,18.35009u
,,386.2k,20.3396u
,,386.22k,18.62317u
,,386.24k,15.60332u
,,386.26k,17.59857u
,,386.28k,20.18145u
,,386.3k,18.67666u
,,386.32k,16.1421u
,,386.34k,15.18533u
,,386.36k,14.87929u
,,386.38k,15.11575u
,,386.4k,14.85404u
,,386.42k,16.31809u
,,386.44k,18.64547u
,,386.46k,20.58487u
,,386.48k,22.78564u
,,386.5k,23.6283u
,,386.52k,23.15623u
,,386.54k,20.86002u
,,386.56k,18.4262u
,,386.58k,17.64324u
,,386.6k,17.42998u
,,386.62k,18.09689u
,,386.64k,17.68696u
,,386.66k,16.20308u
,,386.68k,17.02376u
,,386.7k,20.82239u
,,386.72k,23.23239u
,,386.74k,23.11245u
,,386.76k,21.19997u
,,386.78k,19.62832u
,,386.8k,21.33228u
,,386.82k,25.10815u
,,386.84k,27.7473u
,,386.86k,27.77263u
,,386.88k,26.67156u
,,386.9k,24.46806u
,,386.92k,19.79699u
,,386.94k,15.54807u
,,386.96k,12.79968u
,,386.98k,10.99794u
,,387k,14.19953u
,,387.02k,19.30305u
,,387.04k,23.29093u
,,387.06k,25.37858u
,,387.08k,22.80235u
,,387.1k,17.46278u
,,387.12k,16.19669u
,,387.14k,21.2547u
,,387.16k,23.41541u
,,387.18k,20.0507u
,,387.2k,20.08349u
,,387.22k,23.92957u
,,387.24k,22.9036u
,,387.26k,17.12616u
,,387.28k,14.81734u
,,387.3k,16.28186u
,,387.32k,16.41228u
,,387.34k,15.78386u
,,387.36k,17.11385u
,,387.38k,19.68332u
,,387.4k,21.43551u
,,387.42k,20.65553u
,,387.44k,19.12085u
,,387.46k,19.94831u
,,387.48k,20.50487u
,,387.5k,18.86529u
,,387.52k,16.83809u
,,387.54k,17.87882u
,,387.56k,19.45205u
,,387.58k,18.28042u
,,387.6k,17.16692u
,,387.62k,17.49025u
,,387.64k,18.4172u
,,387.66k,20.92976u
,,387.68k,25.44469u
,,387.7k,27.95137u
,,387.72k,24.94228u
,,387.74k,20.835u
,,387.76k,18.69448u
,,387.78k,17.37881u
,,387.8k,18.65613u
,,387.82k,21.39318u
,,387.84k,23.65541u
,,387.86k,23.0659u
,,387.88k,21.20557u
,,387.9k,20.8585u
,,387.92k,20.23743u
,,387.94k,19.59517u
,,387.96k,21.34147u
,,387.98k,22.19327u
,,388k,18.85158u
,,388.02k,14.23862u
,,388.04k,16.59089u
,,388.06k,22.6869u
,,388.08k,26.56106u
,,388.1k,27.06302u
,,388.12k,25.85622u
,,388.14k,23.25453u
,,388.16k,20.44449u
,,388.18k,20.73326u
,,388.2k,24.73095u
,,388.22k,27.2606u
,,388.24k,26.24159u
,,388.26k,22.92589u
,,388.28k,17.96327u
,,388.3k,14.90534u
,,388.32k,17.78743u
,,388.34k,22.21999u
,,388.36k,22.89967u
,,388.38k,22.01419u
,,388.4k,22.43107u
,,388.42k,23.54731u
,,388.44k,25.25911u
,,388.46k,25.74836u
,,388.48k,23.35735u
,,388.5k,21.9626u
,,388.52k,24.52503u
,,388.54k,27.41834u
,,388.56k,27.82584u
,,388.58k,29.04279u
,,388.6k,32.39497u
,,388.62k,32.32796u
,,388.64k,27.72482u
,,388.66k,22.53993u
,,388.68k,19.3599u
,,388.7k,20.15104u
,,388.72k,23.88123u
,,388.74k,26.78744u
,,388.76k,28.00616u
,,388.78k,28.20469u
,,388.8k,29.51069u
,,388.82k,33.66525u
,,388.84k,35.04383u
,,388.86k,30.01011u
,,388.88k,23.92846u
,,388.9k,22.76179u
,,388.92k,24.56089u
,,388.94k,22.65724u
,,388.96k,18.4979u
,,388.98k,18.95616u
,,389k,22.12936u
,,389.02k,24.10389u
,,389.04k,27.26111u
,,389.06k,28.72441u
,,389.08k,27.33289u
,,389.1k,25.75635u
,,389.12k,25.54179u
,,389.14k,26.0126u
,,389.16k,27.28961u
,,389.18k,29.66265u
,,389.2k,32.00986u
,,389.22k,34.37661u
,,389.24k,34.8459u
,,389.26k,32.76153u
,,389.28k,31.99141u
,,389.3k,32.35328u
,,389.32k,30.66721u
,,389.34k,28.30795u
,,389.36k,29.30333u
,,389.38k,32.74309u
,,389.4k,34.98725u
,,389.42k,35.35766u
,,389.44k,34.91445u
,,389.46k,34.08215u
