"Frequency, Hz - Peaks"	Magnitude (V) - Peaks	"Frequency, Hz - Signal"	Magnitude (V) - Signal
		940.52k	52.02747m
		940.58k	52.33797m
		940.64k	52.65589m
		940.7k	52.97372m
		940.76k	53.29658m
		940.82k	53.61957m
		940.88k	53.93704m
		940.94k	54.26317m
		941k	54.5859m
		941.06k	54.9159m
		941.12k	55.2381m
		941.18k	55.55831m
		941.24k	55.88494m
		941.3k	56.22607m
		941.36k	56.55887m
		941.42k	56.88432m
		941.48k	57.2181m
		941.54k	57.54689m
		941.6k	57.88216m
		941.66k	58.22843m
		941.72k	58.56219m
		941.78k	58.90436m
		941.84k	59.24651m
		941.9k	59.58431m
		941.96k	59.92279m
		942.02k	60.27183m
		942.08k	60.61789m
		942.14k	60.96721m
		942.2k	61.31828m
		942.26k	61.66989m
		942.32k	62.02504m
		942.38k	62.37546m
		942.44k	62.72574m
		942.5k	63.08374m
		942.56k	63.43651m
		942.62k	63.78975m
		942.68k	64.15283m
		942.74k	64.51549m
		942.8k	64.8733m
		942.86k	65.23024m
		942.92k	65.59112m
		942.98k	65.94472m
		943.04k	66.29971m
		943.1k	66.66356m
		943.16k	67.01896m
		943.22k	67.36814m
		943.28k	67.71395m
		943.34k	68.05634m
		943.4k	68.40118m
		943.46k	68.75116m
		943.52k	69.09234m
		943.58k	69.42975m
		943.64k	69.76715m
		943.7k	70.10255m
		943.76k	70.44075m
		943.82k	70.76786m
		943.88k	71.09184m
		943.94k	71.41551m
		944k	71.7307m
		944.06k	72.04644m
		944.12k	72.35815m
		944.18k	72.66839m
		944.24k	72.96825m
		944.3k	73.27365m
		944.36k	73.56883m
		944.42k	73.86165m
		944.48k	74.15065m
		944.54k	74.43273m
		944.6k	74.71213m
		944.66k	74.98363m
		944.72k	75.25295m
		944.78k	75.52138m
		944.84k	75.79192m
		944.9k	76.04342m
		944.96k	76.28925m
		945.02k	76.54104m
		945.08k	76.78103m
		945.14k	77.01743m
		945.2k	77.25678m
		945.26k	77.47329m
		945.32k	77.69169m
		945.38k	77.91096m
		945.44k	78.11629m
		945.5k	78.3158m
		945.56k	78.5119m
		945.62k	78.70061m
		945.68k	78.89168m
		945.74k	79.06635m
		945.8k	79.24047m
		945.86k	79.40538m
		945.92k	79.55972m
		945.98k	79.71375m
		946.04k	79.86381m
		946.1k	80.00303m
		946.16k	80.13245m
		946.22k	80.25711m
		946.28k	80.38328m
		946.34k	80.50096m
		946.4k	80.6057m
		946.46k	80.69674m
		946.52k	80.78414m
		946.58k	80.87341m
		946.64k	80.95981m
		946.7k	81.03579m
		946.76k	81.09575m
		946.82k	81.16248m
		946.88k	81.21571m
		946.94k	81.25835m
		947k	81.29371m
		947.06k	81.32646m
		947.12k	81.35369m
		947.18k	81.37588m
		947.24k	81.38938m
		947.3k	81.40154m
		947.36k	81.39886m
		947.42k	81.3937m
		947.48k	81.38456m
		947.54k	81.36078m
		947.6k	81.32494m
		947.66k	81.28662m
		947.72k	81.24714m
		947.78k	81.21475m
		947.84k	81.16444m
		947.9k	81.09088m
		947.96k	81.01516m
		948.02k	80.95332m
		948.08k	80.87406m
		948.14k	80.79642m
		948.2k	80.70655m
		948.26k	80.60994m
		948.32k	80.5122m
		948.38k	80.40309m
		948.44k	80.29711m
		948.5k	80.18912m
		948.56k	80.06457m
		948.62k	79.93164m
		948.68k	79.79427m
		948.74k	79.66017m
		948.8k	79.52462m
		948.86k	79.37326m
		948.92k	79.22041m
		948.98k	79.0761m
		949.04k	78.92987m
		949.1k	78.77031m
		949.16k	78.59032m
		949.22k	78.42176m
		949.28k	78.2665m
		949.34k	78.09483m
		949.4k	77.90303m
		949.46k	77.70473m
		949.52k	77.51743m
		949.58k	77.34013m
		949.64k	77.1423m
		949.7k	76.93282m
		949.76k	76.72899m
		949.82k	76.53653m
		949.88k	76.32726m
		949.94k	76.11502m
		950k	75.8999m
		950.06k	75.67556m
		950.12k	75.4523m
		950.18k	75.22215m
		950.24k	74.99888m
		950.3k	74.77138m
		950.36k	74.53305m
		950.42k	74.28827m
		950.48k	74.04575m
		950.54k	73.79278m
		950.6k	73.53583m
		950.66k	73.27289m
		950.72k	73.03035m
		950.78k	72.77715m
		950.84k	72.51454m
		950.9k	72.24189m
		950.96k	71.96068m
		951.02k	71.68196m
		951.08k	71.40865m
		951.14k	71.14001m
		951.2k	70.86002m
		951.26k	70.57343m
		951.32k	70.29042m
		951.38k	70.00788m
		951.44k	69.71821m
		951.5k	69.42174m
		951.56k	69.13178m
		951.62k	68.84693m
		951.68k	68.55952m
		951.74k	68.26258m
		951.8k	67.96202m
		951.86k	67.66787m
		951.92k	67.3793m
		951.98k	67.08818m
		952.04k	66.78454m
		952.1k	66.46703m
		952.16k	66.16227m
		952.22k	65.87219m
		952.28k	65.57993m
		952.34k	65.27422m
		952.4k	64.95945m
		952.46k	64.65736m
		952.52k	64.37249m
		952.58k	64.06828m
		952.64k	63.77852m
		952.7k	63.48536m
		952.76k	63.19954m
		952.82k	62.91265m
		952.88k	62.61279m
		952.94k	62.30749m
		953k	62.01004m
		953.06k	61.70934m
		953.12k	61.40737m
		953.18k	61.10718m
		953.24k	60.80724m
		953.3k	60.5049m
		953.36k	60.19859m
		953.42k	59.89881m
		953.48k	59.60965m
		953.54k	59.31904m
		953.6k	59.01394m
		953.66k	58.70868m
		953.72k	58.42194m
		953.78k	58.15007m
		953.84k	57.85828m
		953.9k	57.55523m
		953.96k	57.26169m
		954.02k	56.99066m
		954.08k	56.71072m
		954.14k	56.41204m
		954.2k	56.11279m
		954.26k	55.83194m
		954.32k	55.56143m
		954.38k	55.27771m
		954.44k	54.98588m
		954.5k	54.69749m
		954.56k	54.41667m
		954.62k	54.14297m
		954.68k	53.85677m
		954.74k	53.56211m
		954.8k	53.27525m
		954.86k	53.00065m
		954.92k	52.72201m
		954.98k	52.43824m
		955.04k	52.15623m
		955.1k	51.86509m
		955.16k	51.58693m
		955.22k	51.30827m
		955.28k	51.03431m
		955.34k	50.74981m
		955.4k	50.46715m
		955.46k	50.19187m
		955.52k	49.92005m
		955.58k	49.63724m
		955.64k	49.35062m
		955.7k	49.06769m
		955.76k	48.79576m
		955.82k	48.51967m
		955.88k	48.25073m
		955.94k	47.96424m
		956k	47.68659m
		956.06k	47.41326m
		956.12k	47.13707m
		956.18k	46.85929m
		956.24k	46.57043m
		956.3k	46.30181m
		956.36k	46.02942m
		956.42k	45.74787m
		956.48k	45.47049m
		956.54k	45.19442m
		956.6k	44.92007m
		956.66k	44.6475m
		956.72k	44.37013m
		956.78k	44.09102m
		956.84k	43.81548m
		956.9k	43.54742m
		956.96k	43.28172m
		957.02k	43.00603m
		957.08k	42.72282m
		957.14k	42.44529m
		957.2k	42.18133m
		957.26k	41.91473m
		957.32k	41.63445m
		957.38k	41.36718m
		957.44k	41.11008m
		957.5k	40.84435m
		957.56k	40.56968m
		957.62k	40.29122m
		957.68k	40.02508m
		957.74k	39.76546m
		957.8k	39.49593m
		957.86k	39.23057m
		957.92k	38.97439m
		957.98k	38.71366m
		958.04k	38.44577m
		958.1k	38.17423m
		958.16k	37.91568m
		958.22k	37.65921m
		958.28k	37.39637m
		958.34k	37.12894m
		958.4k	36.86864m
		958.46k	36.61218m
		958.52k	36.3545m
		958.58k	36.08962m
		958.64k	35.82087m
		958.7k	35.56612m
		958.76k	35.3085m
		958.82k	35.05631m
		958.88k	34.79719m
		958.94k	34.54157m
		959k	34.28374m
		959.06k	34.02595m
		959.12k	33.76489m
		959.18k	33.50527m
		959.24k	33.25663m
		959.3k	33.00584m
		959.36k	32.73948m
		959.42k	32.48056m
		959.48k	32.23062m
		959.54k	31.98472m
		959.6k	31.73155m
		959.66k	31.46755m
		959.72k	31.21168m
		959.78k	30.96213m
		959.84k	30.70949m
		959.9k	30.44903m
		959.96k	30.19905m
		960.02k	29.95628m
		960.08k	29.70117m
		960.14k	29.43624m
		960.2k	29.18774m
		960.26k	28.94076m
		960.32k	28.6958m
		960.38k	28.44686m
		960.44k	28.19343m
		960.5k	27.94428m
		960.56k	27.69971m
		960.62k	27.456m
		960.68k	27.20812m
		960.74k	26.95758m
		960.8k	26.71464m
		960.86k	26.47526m
		960.92k	26.23548m
		960.98k	25.99388m
		961.04k	25.74753m
		961.1k	25.50662m
		961.16k	25.26864m
		961.22k	25.02643m
		961.28k	24.78004m
		961.34k	24.54242m
		961.4k	24.31099m
		961.46k	24.08216m
		961.52k	23.8386m
		961.58k	23.59991m
		961.64k	23.36096m
		961.7k	23.12811m
		961.76k	22.8965m
		961.82k	22.66633m
		961.88k	22.42403m
		961.94k	22.18686m
		962k	21.96529m
		962.06k	21.73486m
		962.12k	21.50516m
		962.18k	21.27632m
		962.24k	21.04375m
		962.3k	20.82159m
		962.36k	20.59807m
		962.42k	20.37266m
		962.48k	20.14875m
		962.54k	19.92285m
		962.6k	19.69753m
		962.66k	19.4775m
		962.72k	19.25304m
		962.78k	19.03605m
		962.84k	18.81724m
		962.9k	18.6077m
		962.96k	18.39473m
		963.02k	18.18028m
		963.08k	17.96107m
		963.14k	17.74818m
		963.2k	17.53768m
		963.26k	17.33338m
		963.32k	17.12369m
		963.38k	16.91693m
		963.44k	16.71375m
		963.5k	16.51857m
		963.56k	16.31681m
		963.62k	16.11024m
		963.68k	15.91306m
		963.74k	15.723m
		963.8k	15.53427m
		963.86k	15.34281m
		963.92k	15.15083m
		963.98k	14.97004m
		964.04k	14.79574m
		964.1k	14.61109m
		964.16k	14.4301m
		964.22k	14.25932m
		964.28k	14.08854m
		964.34k	13.92274m
		964.4k	13.76101m
		964.46k	13.60532m
		964.52k	13.45293m
		964.58k	13.30157m
		964.64k	13.15499m
		964.7k	13.01314m
		964.76k	12.87606m
		964.82k	12.74548m
		964.88k	12.62716m
		964.94k	12.50463m
		965k	12.38545m
		965.06k	12.27015m
		965.12k	12.16859m
		965.18k	12.07019m
		965.24k	11.97904m
		965.3k	11.89123m
		965.36k	11.81302m
		965.42k	11.73622m
		965.48k	11.66615m
		965.54k	11.60935m
		965.6k	11.56343m
		965.66k	11.5173m
		965.72k	11.47092m
		965.78k	11.43952m
		965.84k	11.4162m
		965.9k	11.39304m
		965.96k	11.37727m
		966.02k	11.37492m
		966.08k	11.38319m
		966.14k	11.38734m
		966.2k	11.39084m
		966.26k	11.41272m
		966.32k	11.44599m
		966.38k	11.48119m
		966.44k	11.52074m
		966.5k	11.55991m
		966.56k	11.61538m
		966.62k	11.67807m
		966.68k	11.73656m
		966.74k	11.8074m
		966.8k	11.88196m
		966.86k	11.95911m
		966.92k	12.04267m
		966.98k	12.13509m
		967.04k	12.23727m
		967.1k	12.3345m
		967.16k	12.44046m
		967.22k	12.54924m
		967.28k	12.66412m
		967.34k	12.78082m
		967.4k	12.90283m
		967.46k	13.03115m
		967.52k	13.16052m
		967.58k	13.29654m
		967.64k	13.44027m
		967.7k	13.58119m
		967.76k	13.72709m
		967.82k	13.87571m
		967.88k	14.02849m
		967.94k	14.18124m
		968k	14.33609m
		968.06k	14.50073m
		968.12k	14.65853m
		968.18k	14.82002m
		968.24k	14.98743m
		968.3k	15.14911m
		968.36k	15.32116m
		968.42k	15.49429m
		968.48k	15.67122m
		968.54k	15.84555m
		968.6k	16.01715m
		968.66k	16.19694m
		968.72k	16.37328m
		968.78k	16.55069m
		968.84k	16.73339m
		968.9k	16.91728m
		968.96k	17.09384m
		969.02k	17.26874m
		969.08k	17.44236m
		969.14k	17.62213m
		969.2k	17.80142m
		969.26k	17.98214m
		969.32k	18.16106m
		969.38k	18.33883m
		969.44k	18.51424m
		969.5k	18.68431m
		969.56k	18.85912m
		969.62k	19.03585m
		969.68k	19.20542m
		969.74k	19.3839m
		969.8k	19.5468m
		969.86k	19.70973m
		969.92k	19.87167m
		969.98k	20.04145m
		970.04k	20.19558m
		970.1k	20.34955m
		970.16k	20.50792m
		970.22k	20.65613m
		970.28k	20.80386m
		970.34k	20.94722m
		970.4k	21.09024m
		970.46k	21.23554m
		970.52k	21.37241m
		970.58k	21.5013m
		970.64k	21.62885m
		970.7k	21.76034m
		970.76k	21.88822m
		970.82k	22.00511m
		970.88k	22.11868m
		970.94k	22.23224m
		971k	22.34388m
		971.06k	22.45031m
		971.12k	22.55006m
		971.18k	22.65178m
		971.24k	22.74596m
		971.3k	22.84519m
		971.36k	22.9369m
		971.42k	23.02463m
		971.48k	23.11177m
		971.54k	23.18933m
		971.6k	23.26385m
		971.66k	23.33383m
		971.72k	23.39774m
		971.78k	23.46424m
		971.84k	23.52985m
		971.9k	23.59644m
		971.96k	23.64257m
		972.02k	23.69035m
		972.08k	23.74216m
		972.14k	23.78289m
		972.2k	23.81564m
		972.26k	23.85168m
		972.32k	23.88829m
		972.38k	23.91504m
		972.44k	23.94304m
		972.5k	23.96422m
		972.56k	23.97841m
		972.62k	24.00021m
		972.68k	24.01088m
		972.74k	24.0099m
		972.8k	24.00971m
		972.86k	24.01119m
		972.92k	24.00623m
		972.98k	23.99715m
		973.04k	23.99088m
		973.1k	23.97677m
		973.16k	23.94964m
		973.22k	23.9338m
		973.28k	23.91018m
		973.34k	23.88037m
		973.4k	23.84773m
		973.46k	23.80803m
		973.52k	23.76849m
		973.58k	23.7289m
		973.64k	23.68694m
		973.7k	23.64199m
		973.76k	23.59291m
		973.82k	23.53378m
		973.88k	23.4768m
		973.94k	23.41405m
		974k	23.34972m
		974.06k	23.28399m
		974.12k	23.21779m
		974.18k	23.14477m
		974.24k	23.06874m
		974.3k	22.99286m
		974.36k	22.91316m
		974.42k	22.82702m
		974.48k	22.74757m
		974.54k	22.66337m
		974.6k	22.5704m
		974.66k	22.48262m
		974.72k	22.3922m
		974.78k	22.29251m
		974.84k	22.19543m
		974.9k	22.10003m
		974.96k	21.99465m
		975.02k	21.89535m
		975.08k	21.79164m
		975.14k	21.68425m
		975.2k	21.57376m
		975.26k	21.46996m
		975.32k	21.36313m
		975.38k	21.24762m
		975.44k	21.13151m
		975.5k	21.0197m
		975.56k	20.90891m
		975.62k	20.79374m
		975.68k	20.67716m
		975.74k	20.55205m
		975.8k	20.43363m
		975.86k	20.31542m
		975.92k	20.19297m
		975.98k	20.0743m
		976.04k	19.95252m
		976.1k	19.82853m
		976.16k	19.70746m
		976.22k	19.58447m
		976.28k	19.45821m
		976.34k	19.33174m
		976.4k	19.20436m
		976.46k	19.07851m
		976.52k	18.95101m
		976.58k	18.82443m
		976.64k	18.70457m
		976.7k	18.57486m
		976.76k	18.44944m
		976.82k	18.31458m
		976.88k	18.18861m
		976.94k	18.05877m
		977k	17.93122m
		977.06k	17.79999m
		977.12k	17.66511m
		977.18k	17.53645m
		977.24k	17.40471m
		977.3k	17.27555m
		977.36k	17.14299m
		977.42k	17.0091m
		977.48k	16.87345m
		977.54k	16.74514m
		977.6k	16.61381m
		977.66k	16.48412m
		977.72k	16.35091m
		977.78k	16.21559m
		977.84k	16.08763m
		977.9k	15.9565m
		977.96k	15.82802m
		978.02k	15.70034m
		978.08k	15.56928m
		978.14k	15.44013m
		978.2k	15.31269m
		978.26k	15.18503m
		978.32k	15.06059m
		978.38k	14.93233m
		978.44k	14.80284m
		978.5k	14.67641m
		978.56k	14.551m
		978.62k	14.4282m
		978.68k	14.30487m
		978.74k	14.18388m
		978.8k	14.07006m
		978.86k	13.94103m
		978.92k	13.81737m
		978.98k	13.69928m
		979.04k	13.58278m
		979.1k	13.46489m
		979.16k	13.34615m
		979.22k	13.22933m
		979.28k	13.11811m
		979.34k	13.00284m
		979.4k	12.88697m
		979.46k	12.7717m
		979.52k	12.65847m
		979.58k	12.54553m
		979.64k	12.4408m
		979.7k	12.33195m
		979.76k	12.22116m
		979.82k	12.10869m
		979.88k	12.00239m
		979.94k	11.89671m
		980k	11.79442m
		980.06k	11.6963m
		980.12k	11.59226m
		980.18k	11.48988m
		980.24k	11.38835m
		980.3k	11.28811m
		980.36k	11.19545m
		980.42k	11.09899m
		980.48k	11.00426m
		980.54k	10.90548m
		980.6k	10.80782m
		980.66k	10.71103m
		980.72k	10.61698m
		980.78k	10.52974m
		980.84k	10.43957m
		980.9k	10.35385m
		980.96k	10.26537m
		981.02k	10.17254m
		981.08k	10.08327m
		981.14k	10.00112m
		981.2k	9.917182m
		981.26k	9.835338m
		981.32k	9.747812m
		981.38k	9.663767m
		981.44k	9.581208m
		981.5k	9.501859m
		981.56k	9.424207m
		981.62k	9.349989m
		981.68k	9.269399m
		981.74k	9.193535m
		981.8k	9.120771m
		981.86k	9.044768m
		981.92k	8.974144m
		981.98k	8.904674m
		982.04k	8.830247m
		982.1k	8.755338m
		982.16k	8.683555m
		982.22k	8.619391m
		982.28k	8.554567m
		982.34k	8.48123m
		982.4k	8.413259m
		982.46k	8.354492m
		982.52k	8.292315m
		982.58k	8.222146m
		982.64k	8.160951m
		982.7k	8.100817m
		982.76k	8.038567m
		982.82k	7.978339m
		982.88k	7.915446m
		982.94k	7.858732m
		983k	7.801016m
		983.06k	7.741706m
		983.12k	7.680075m
		983.18k	7.619382m
		983.24k	7.567456m
		983.3k	7.508001m
		983.36k	7.448555m
		983.42k	7.388525m
		983.48k	7.334559m
		983.54k	7.27486m
		983.6k	7.217598m
		983.66k	7.158639m
		983.72k	7.102167m
		983.78k	7.047547m
		983.84k	6.986098m
		983.9k	6.925194m
		983.96k	6.867618m
		984.02k	6.808025m
		984.08k	6.753695m
		984.14k	6.693565m
		984.2k	6.631442m
		984.26k	6.572364m
		984.32k	6.522602m
		984.38k	6.458095m
		984.44k	6.399928m
		984.5k	6.341066m
		984.56k	6.285525m
		984.62k	6.23203m
		984.68k	6.174801m
		984.74k	6.117684m
		984.8k	6.064027m
		984.86k	6.003402m
		984.92k	5.946043m
		984.98k	5.888051m
		985.04k	5.837044m
		985.1k	5.784864m
		985.16k	5.729433m
		985.22k	5.669m
		985.28k	5.615914m
		985.34k	5.558822m
		985.4k	5.507147m
		985.46k	5.452543m
		985.52k	5.399973m
		985.58k	5.350166m
		985.64k	5.304311m
		985.7k	5.253594m
		985.76k	5.199868m
		985.82k	5.151842m
		985.88k	5.102192m
		985.94k	5.049918m
		986k	5.001219m
		986.06k	4.949791m
		986.12k	4.912577m
		986.18k	4.867943m
		986.24k	4.818219m
		986.3k	4.764862m
		986.36k	4.720957m
		986.42k	4.674243m
		986.48k	4.631154m
		986.54k	4.588327m
		986.6k	4.545348m
		986.66k	4.497293m
		986.72k	4.453476m
		986.78k	4.419528m
		986.84k	4.382458m
		986.9k	4.334583m
		986.96k	4.29126m
		987.02k	4.252475m
		987.08k	4.208773m
		987.14k	4.166926m
		987.2k	4.126902m
		987.26k	4.088798m
		987.32k	4.050888m
		987.38k	4.009129m
		987.44k	3.969168m
		987.5k	3.932523m
		987.56k	3.894555m
		987.62k	3.855414m
		987.68k	3.815386m
		987.74k	3.782321m
		987.8k	3.740648m
		987.86k	3.70764m
		987.92k	3.670145m
		987.98k	3.637547m
		988.04k	3.601138m
		988.1k	3.567632m
		988.16k	3.531257m
		988.22k	3.495247m
		988.28k	3.459138m
		988.34k	3.428849m
		988.4k	3.394684m
		988.46k	3.364834m
		988.52k	3.326384m
		988.58k	3.29372m
		988.64k	3.25619m
		988.7k	3.221881m
		988.76k	3.199191m
		988.82k	3.170477m
		988.88k	3.1411m
		988.94k	3.109294m
		989k	3.077241m
		989.06k	3.042192m
		989.12k	3.010074m
		989.18k	2.977875m
		989.24k	2.953147m
		989.3k	2.922605m
		989.36k	2.897013m
		989.42k	2.869766m
		989.48k	2.840944m
		989.54k	2.817758m
		989.6k	2.791852m
		989.66k	2.763767m
		989.72k	2.735149m
		989.78k	2.708382m
		989.84k	2.688623m
		989.9k	2.660295m
		989.96k	2.634847m
		990.02k	2.61293m
		990.08k	2.58942m
		990.14k	2.560558m
		990.2k	2.538672m
		990.26k	2.514304m
		990.32k	2.486386m
		990.38k	2.458727m
		990.44k	2.439734m
		990.5k	2.416328m
		990.56k	2.392343m
		990.62k	2.370334m
		990.68k	2.345842m
		990.74k	2.328458m
		990.8k	2.306751m
		990.86k	2.283131m
		990.92k	2.263039m
		990.98k	2.237288m
		991.04k	2.222597m
		991.1k	2.198144m
		991.16k	2.176155m
		991.22k	2.160162m
		991.28k	2.143239m
		991.34k	2.118862m
		991.4k	2.098899m
		991.46k	2.082044m
		991.52k	2.062437m
		991.58k	2.039366m
		991.64k	2.027248m
		991.7k	2.008991m
		991.76k	1.98516m
		991.82k	1.969405m
		991.88k	1.951705m
		991.94k	1.931948m
		992k	1.916487m
		992.06k	1.897115m
		992.12k	1.879732m
		992.18k	1.864839m
		992.24k	1.848106m
		992.3k	1.832761m
		992.36k	1.812886m
		992.42k	1.79558m
		992.48k	1.773594m
		992.54k	1.760116m
		992.6k	1.738431m
		992.66k	1.726327m
		992.72k	1.710868m
		992.78k	1.693159m
		992.84k	1.680872m
		992.9k	1.66778m
		992.96k	1.648804m
		993.02k	1.632317m
		993.08k	1.618916m
		993.14k	1.601346m
		993.2k	1.585827m
		993.26k	1.577075m
		993.32k	1.565942m
		993.38k	1.550038m
		993.44k	1.532597m
		993.5k	1.514214m
		993.56k	1.501127m
		993.62k	1.486367m
		993.68k	1.474533m
		993.74k	1.462797m
		993.8k	1.45078m
		993.86k	1.445079m
		993.92k	1.425719m
		993.98k	1.410478m
		994.04k	1.397542m
		994.1k	1.385684m
		994.16k	1.375115m
		994.22k	1.363542m
		994.28k	1.354134m
		994.34k	1.33978m
		994.4k	1.322385m
		994.46k	1.31453m
		994.52k	1.30717m
		994.58k	1.297921m
		994.64k	1.282182m
		994.7k	1.266376m
		994.76k	1.256557m
		994.82k	1.245614m
		994.88k	1.231535m
		994.94k	1.223364m
		995k	1.211075m
		995.06k	1.200037m
		995.12k	1.192455m
		995.18k	1.183543m
		995.24k	1.175299m
		995.3k	1.165679m
		995.36k	1.156951m
		995.42k	1.148053m
		995.48k	1.136195m
		995.54k	1.120565m
		995.6k	1.108559m
		995.66k	1.105169m
		995.72k	1.096267m
		995.78k	1.080243m
		995.84k	1.07708m
		995.9k	1.069287m
		995.96k	1.059802m
		996.02k	1.044535m
		996.08k	1.03847m
		996.14k	1.030548m
		996.2k	1.019594m
		996.26k	1.009718m
		996.32k	1.006101m
		996.38k	995.809u
		996.44k	982.7561u
		996.5k	977.1349u
		996.56k	967.892u
		996.62k	963.4385u
		996.68k	954.6738u
		996.74k	951.0566u
		996.8k	944.1372u
		996.86k	936.2133u
		996.92k	927.3003u
		996.98k	920.7472u
		997.04k	911.1336u
		997.1k	900.7982u
		997.16k	898.0781u
		997.22k	894.1568u
		997.28k	881.7125u
		997.34k	881.197u
		997.4k	876.4671u
		997.46k	863.0363u
		997.52k	854.9744u
		997.58k	845.3324u
		997.64k	839.4946u
		997.7k	835.7923u
		997.76k	821.7916u
		997.82k	818.2558u
		997.88k	818.5282u
		997.94k	811.4071u
		998k	804.0871u
		998.06k	798.3491u
		998.12k	789.0606u
		998.18k	786.3667u
		998.24k	782.1015u
		998.3k	777.0285u
		998.36k	765.2069u
		998.42k	763.9907u
		998.48k	766.7223u
		998.54k	755.3555u
		998.6k	747.3628u
		998.66k	746.8921u
		998.72k	738.1706u
		998.78k	730.3391u
		998.84k	723.6806u
		998.9k	716.6784u
		998.96k	715.189u
		999.02k	710.2727u
		999.08k	701.843u
		999.14k	699.9965u
		999.2k	693.9222u
		999.26k	689.9272u
		999.32k	684.7857u
		999.38k	679.9402u
		999.44k	672.2451u
		999.5k	668.917u
		999.56k	670.3065u
		999.62k	666.709u
		999.68k	655.8105u
		999.74k	651.6926u
		999.8k	655.14u
		999.86k	651.1924u
		999.92k	639.3419u
		999.98k	635.2736u
		1.00004M	632.3241u
		1.0001M	628.1796u
		1.00016M	623.7621u
		1.00022M	625.4719u
		1.00028M	620.3924u
		1.00034M	611.5908u
		1.0004M	609.0196u
		1.00046M	611.1944u
		1.00052M	606.4993u
		1.00058M	599.1269u
		1.00064M	595.18u
		1.0007M	588.7099u
		1.00076M	586.5221u
		1.00082M	582.8453u
		1.00088M	582.5067u
		1.00094M	579.0293u
		1.001M	575.334u
		1.00106M	574.4732u
		1.00112M	565.6227u
		1.00118M	566.0971u
		1.00124M	566.0962u
		1.0013M	562.4846u
		1.00136M	557.9512u
		1.00142M	550.6475u
		1.00148M	551.4928u
		1.00154M	547.5415u
		1.0016M	545.5169u
		1.00166M	541.8226u
		1.00172M	539.7667u
		1.00178M	539.1716u
		1.00184M	536.4265u
		1.0019M	532.5873u
		1.00196M	527.1593u
		1.00202M	520.461u
		1.00208M	512.5775u
		1.00214M	513.5477u
		1.0022M	515.8551u
		1.00226M	509.6799u
		1.00232M	509.9035u
		1.00238M	506.3377u
		1.00244M	502.3735u
		1.0025M	503.7268u
		1.00256M	501.1061u
		1.00262M	497.017u
		1.00268M	498.7216u
		1.00274M	488.1382u
		1.0028M	485.0073u
		1.00286M	486.1446u
		1.00292M	481.9998u
		1.00298M	480.2695u
		1.00304M	478.1478u
		1.0031M	467.7034u
		1.00316M	464.5708u
		1.00322M	466.2306u
		1.00328M	461.6048u
		1.00334M	458.8774u
		1.0034M	455.8029u
		1.00346M	455.1737u
		1.00352M	453.9422u
		1.00358M	450.0364u
		1.00364M	446.1579u
		1.0037M	444.161u
		1.00376M	441.518u
		1.00382M	438.3968u
		1.00388M	437.0625u
		1.00394M	435.9168u
		1.004M	427.0215u
		1.00406M	426.2057u
		1.00412M	426.4908u
		1.00418M	421.5348u
		1.00424M	417.9723u
		1.0043M	415.2799u
		1.00436M	414.795u
		1.00442M	412.7043u
		1.00448M	409.5221u
		1.00454M	409.7026u
		1.0046M	408.8714u
		1.00466M	405.0315u
		1.00472M	399.4116u
		1.00478M	396.6277u
		1.00484M	396.8087u
		1.0049M	396.084u
		1.00496M	394.9249u
		1.00502M	392.792u
		1.00508M	391.7217u
		1.00514M	393.5752u
		1.0052M	389.8818u
		1.00526M	385.184u
		1.00532M	383.4711u
		1.00538M	378.531u
		1.00544M	373.796u
		1.0055M	373.9442u
		1.00556M	369.3876u
		1.00562M	366.5542u
		1.00568M	366.9244u
		1.00574M	368.2748u
		1.0058M	361.3136u
		1.00586M	360.3352u
		1.00592M	359.9837u
		1.00598M	358.0862u
		1.00604M	357.0675u
		1.0061M	357.4669u
		1.00616M	356.0095u
		1.00622M	354.5439u
		1.00628M	346.2758u
		1.00634M	338.3039u
		1.0064M	344.295u
		1.00646M	346.5902u
		1.00652M	341.6788u
		1.00658M	341.0362u
		1.00664M	335.9605u
		1.0067M	341.5515u
		1.00676M	337.1332u
		1.00682M	333.9627u
		1.00688M	335.1491u
		1.00694M	329.8959u
		1.007M	327.2162u
		1.00706M	325.3753u
		1.00712M	325.9906u
		1.00718M	327.6095u
		1.00724M	322.6742u
		1.0073M	316.6916u
		1.00736M	315.9274u
		1.00742M	317.5531u
		1.00748M	321.5298u
		1.00754M	319.6892u
		1.0076M	317.1257u
		1.00766M	310.8186u
		1.00772M	309.2112u
		1.00778M	307.9687u
		1.00784M	307.8908u
		1.0079M	302.0048u
		1.00796M	304.656u
		1.00802M	303.5782u
		1.00808M	304.398u
		1.00814M	301.8101u
		1.0082M	296.934u
		1.00826M	292.9395u
		1.00832M	294.0022u
		1.00838M	294.9549u
		1.00844M	291.7311u
		1.0085M	295.0033u
		1.00856M	294.5424u
		1.00862M	289.7219u
		1.00868M	284.9732u
		1.00874M	289.169u
		1.0088M	283.5311u
		1.00886M	283.2381u
		1.00892M	284.2841u
		1.00898M	283.4769u
		1.00904M	285.7116u
		1.0091M	281.9228u
		1.00916M	281.0342u
		1.00922M	274.4297u
		1.00928M	272.77u
		1.00934M	270.8157u
		1.0094M	270.1514u
		1.00946M	267.8097u
		1.00952M	270.8288u
		1.00958M	266.9174u
		1.00964M	265.3226u
		1.0097M	263.9016u
