"Frequency, Hz - Peaks",Magnitude (V) - Peaks,"Frequency, Hz - Signal",Magnitude (V) - Signal
,,396.04k,147.0132u
,,396.06k,147.0132u
,,396.08k,141.6976u
,,396.1k,137.388u
,,396.12k,139.0084u
,,396.14k,143.3995u
,,396.16k,144.3545u
,,396.18k,141.6891u
,,396.2k,139.4253u
,,396.22k,139.557u
,,396.24k,140.0357u
,,396.26k,138.3491u
,,396.28k,136.5868u
,,396.3k,137.5705u
,,396.32k,137.8371u
,,396.34k,134.3757u
,,396.36k,131.8696u
,,396.38k,132.348u
,,396.4k,133.777u
,,396.42k,134.8216u
,,396.44k,134.927u
,,396.46k,135.0891u
,,396.48k,135.254u
,,396.5k,134.1076u
,,396.52k,131.7767u
,,396.54k,130.1797u
,,396.56k,127.8888u
,,396.58k,123.4257u
,,396.6k,120.3683u
,,396.62k,119.4804u
,,396.64k,120.2842u
,,396.66k,121.7994u
,,396.68k,121.4084u
,,396.7k,119.1846u
,,396.72k,116.7848u
,,396.74k,117.1075u
,,396.76k,118.5899u
,,396.78k,118.1652u
,,396.8k,117.3134u
,,396.82k,116.3007u
,,396.84k,115.4942u
,,396.86k,114.8881u
,,396.88k,113.5457u
,,396.9k,111.8371u
,,396.92k,109.3724u
,,396.94k,107.9634u
,,396.96k,108.3201u
,,396.98k,109.5326u
,,397k,110.796u
,,397.02k,109.4843u
,,397.04k,106.0822u
,,397.06k,103.2009u
,,397.08k,102.2213u
,,397.1k,101.6432u
,,397.12k,100.6751u
,,397.14k,102.3254u
,,397.16k,104.9016u
,,397.18k,104.6371u
,,397.2k,103.0582u
,,397.22k,100.6199u
,,397.24k,97.369u
,,397.26k,97.56355u
,,397.28k,101.2753u
,,397.3k,104.581u
,,397.32k,105.168u
,,397.34k,101.3249u
,,397.36k,96.39685u
,,397.38k,95.38542u
,,397.4k,96.22595u
,,397.42k,95.17948u
,,397.44k,91.53614u
,,397.46k,86.30798u
,,397.48k,84.13249u
,,397.5k,86.77161u
,,397.52k,88.53538u
,,397.54k,87.6566u
,,397.56k,88.89512u
,,397.58k,89.68837u
,,397.6k,85.2455u
,,397.62k,80.87964u
,,397.64k,82.7059u
,,397.66k,86.8936u
,,397.68k,85.59853u
,,397.7k,80.80408u
,,397.72k,77.21825u
,,397.74k,73.68426u
,,397.76k,72.32841u
,,397.78k,73.12353u
,,397.8k,73.29442u
,,397.82k,77.17488u
,,397.84k,82.96244u
,,397.86k,82.90826u
,,397.88k,78.94971u
,,397.9k,76.39672u
,,397.92k,77.52799u
,,397.94k,79.18908u
,,397.96k,77.32552u
,,397.98k,76.72074u
,,398k,79.86776u
,,398.02k,82.10747u
,,398.04k,80.02377u
,,398.06k,76.32264u
,,398.08k,74.44021u
,,398.1k,72.68109u
,,398.12k,70.45746u
,,398.14k,69.81754u
,,398.16k,72.45559u
,,398.18k,76.4853u
,,398.2k,76.31414u
,,398.22k,73.18891u
,,398.24k,71.90631u
,,398.26k,71.98057u
,,398.28k,70.58739u
,,398.3k,68.8796u
,,398.32k,68.28436u
,,398.34k,68.92779u
,,398.36k,71.11854u
,,398.38k,73.71468u
,,398.4k,76.25077u
,,398.42k,77.79264u
,,398.44k,77.474u
,,398.46k,76.16065u
,,398.48k,76.02846u
,,398.5k,78.99036u
,,398.52k,81.29864u
,,398.54k,80.65544u
,,398.56k,77.77043u
,,398.58k,74.23442u
,,398.6k,72.11063u
,,398.62k,69.80426u
,,398.64k,69.62435u
,,398.66k,73.3628u
,,398.68k,74.97116u
,,398.7k,74.35835u
,,398.72k,74.9702u
,,398.74k,75.04384u
,,398.76k,74.29757u
,,398.78k,73.86736u
,,398.8k,74.86994u
,,398.82k,76.91347u
,,398.84k,77.35249u
,,398.86k,78.46692u
,,398.88k,80.86204u
,,398.9k,82.00554u
,,398.92k,81.75061u
,,398.94k,79.16356u
,,398.96k,76.36358u
,,398.98k,75.88521u
,,399k,77.06672u
,,399.02k,80.34367u
,,399.04k,82.83576u
,,399.06k,81.4468u
,,399.08k,79.25211u
,,399.1k,79.41239u
,,399.12k,79.73563u
,,399.14k,79.48296u
,,399.16k,80.32479u
,,399.18k,81.60993u
,,399.2k,84.04211u
,,399.22k,87.83389u
,,399.24k,89.11603u
,,399.26k,86.70366u
,,399.28k,84.44512u
,,399.3k,87.54249u
,,399.32k,93.61399u
,,399.34k,95.13431u
,,399.36k,91.27469u
,,399.38k,86.55682u
,,399.4k,84.54605u
,,399.42k,86.02246u
,,399.44k,89.58296u
,,399.46k,93.0244u
,,399.48k,94.86807u
,,399.5k,95.80488u
,,399.52k,95.4702u
,,399.54k,94.66364u
,,399.56k,96.55441u
,,399.58k,99.02073u
,,399.6k,99.4497u
,,399.62k,99.2262u
,,399.64k,97.18582u
,,399.66k,95.87413u
,,399.68k,98.02153u
,,399.7k,98.03936u
,,399.72k,97.16123u
,,399.74k,99.8151u
,,399.76k,103.3567u
,,399.78k,103.4549u
,,399.8k,101.2187u
,,399.82k,100.4505u
,,399.84k,100.3319u
,,399.86k,101.0002u
,,399.88k,102.4736u
,,399.9k,103.6961u
,,399.92k,104.5155u
,,399.94k,102.8958u
,,399.96k,102.8785u
,,399.98k,105.5099u
,,400k,106.0573u
,,400.02k,106.7202u
,,400.04k,109.1u
,,400.06k,110.3304u
,,400.08k,111.1819u
,,400.1k,111.2903u
,,400.12k,110.453u
,,400.14k,109.7396u
,,400.16k,109.6381u
,,400.18k,112.1783u
,,400.2k,115.4966u
,,400.22k,115.0588u
,,400.24k,113.0639u
,,400.26k,113.6236u
,,400.28k,115.683u
,,400.3k,115.3045u
,,400.32k,111.9893u
,,400.34k,110.9594u
,,400.36k,113.7982u
,,400.38k,116.4982u
,,400.4k,118.1676u
,,400.42k,118.8974u
,,400.44k,116.1233u
,,400.46k,111.4399u
,,400.48k,108.4602u
,,400.5k,108.5082u
,,400.52k,112.1196u
,,400.54k,116.5632u
,,400.56k,117.5653u
,,400.58k,116.3661u
,,400.6k,116.8561u
,,400.62k,117.9977u
,,400.64k,117.8023u
,,400.66k,116.7557u
,,400.68k,115.73u
,,400.7k,115.8729u
,,400.72k,116.567u
,,400.74k,116.9657u
,,400.76k,118.3249u
,,400.78k,119.7062u
,,400.8k,120.4561u
,,400.82k,121.0878u
,,400.84k,117.9872u
,,400.86k,112.5776u
,,400.88k,111.3526u
,,400.9k,111.9929u
,,400.92k,110.1478u
,,400.94k,108.1514u
,,400.96k,106.6226u
,,400.98k,103.9469u
,,401k,100.7418u
,,401.02k,97.79512u
,,401.04k,96.73165u
,,401.06k,96.60888u
,,401.08k,95.41624u
,,401.1k,96.39203u
,,401.12k,99.73809u
,,401.14k,102.7852u
,,401.16k,104.6413u
,,401.18k,106.0333u
,,401.2k,107.1854u
,,401.22k,103.9573u
,,401.24k,97.22387u
,,401.26k,92.19794u
,,401.28k,91.0091u
,,401.3k,92.42429u
,,401.32k,94.27873u
,,401.34k,95.85789u
,,401.36k,95.40166u
,,401.38k,92.00846u
,,401.4k,87.7812u
,,401.42k,86.12789u
,,401.44k,85.97145u
,,401.46k,84.89544u
,,401.48k,84.24985u
,,401.5k,82.13185u
,,401.52k,78.90314u
,,401.54k,79.74881u
,,401.56k,83.86704u
,,401.58k,85.9981u
,,401.6k,83.82337u
,,401.62k,78.40321u
,,401.64k,73.28361u
,,401.66k,71.20787u
,,401.68k,71.70554u
,,401.7k,74.08121u
,,401.72k,75.78327u
,,401.74k,74.57621u
,,401.76k,72.34688u
,,401.78k,70.33u
,,401.8k,68.3684u
,,401.82k,66.71707u
,,401.84k,66.72747u
,,401.86k,68.60588u
,,401.88k,69.97526u
,,401.9k,68.80605u
,,401.92k,65.54791u
,,401.94k,64.05271u
,,401.96k,62.95657u
,,401.98k,59.6856u
,,402k,55.60499u
,,402.02k,51.09655u
,,402.04k,50.53347u
,,402.06k,53.62194u
,,402.08k,55.15969u
,,402.1k,55.6504u
,,402.12k,55.75913u
,,402.14k,54.62881u
,,402.16k,53.52793u
,,402.18k,51.74775u
,,402.2k,47.7305u
,,402.22k,44.94016u
,,402.24k,44.99556u
,,402.26k,46.35563u
,,402.28k,47.98025u
,,402.3k,47.1034u
,,402.32k,44.38678u
,,402.34k,44.21914u
,,402.36k,46.3986u
,,402.38k,47.36955u
,,402.4k,46.96011u
,,402.42k,45.31354u
,,402.44k,44.89282u
,,402.46k,45.07124u
,,402.48k,44.06281u
,,402.5k,45.11792u
,,402.52k,47.47062u
,,402.54k,46.78216u
,,402.56k,45.74412u
,,402.58k,46.99959u
,,402.6k,47.89259u
,,402.62k,48.3935u
,,402.64k,47.66041u
,,402.66k,45.60524u
,,402.68k,46.25795u
,,402.7k,47.99916u
,,402.72k,48.1868u
,,402.74k,48.79509u
,,402.76k,49.54095u
,,402.78k,49.51813u
,,402.8k,49.14325u
,,402.82k,48.39412u
,,402.84k,47.7945u
,,402.86k,49.47335u
,,402.88k,50.13753u
,,402.9k,48.16863u
,,402.92k,48.75293u
,,402.94k,51.17042u
,,402.96k,50.5886u
,,402.98k,49.10929u
,,403k,50.01795u
,,403.02k,50.16223u
,,403.04k,50.20687u
,,403.06k,53.99629u
,,403.08k,57.28479u
,,403.1k,54.97429u
,,403.12k,52.83233u
,,403.14k,55.33391u
,,403.16k,54.62548u
,,403.18k,48.52138u
,,403.2k,46.42427u
,,403.22k,49.34348u
,,403.24k,50.40353u
,,403.26k,49.01329u
,,403.28k,47.80169u
,,403.3k,48.23341u
,,403.32k,49.34985u
,,403.34k,49.63439u
,,403.36k,51.24512u
,,403.38k,52.00145u
,,403.4k,48.85179u
,,403.42k,46.65607u
,,403.44k,48.69042u
,,403.46k,50.44286u
,,403.48k,51.33172u
,,403.5k,53.45468u
,,403.52k,51.19443u
,,403.54k,45.53236u
,,403.56k,44.50301u
,,403.58k,47.25396u
,,403.6k,48.71466u
,,403.62k,49.8925u
,,403.64k,54.03944u
,,403.66k,56.426u
,,403.68k,56.23852u
,,403.7k,56.91702u
,,403.72k,56.79872u
,,403.74k,56.11339u
,,403.76k,56.40623u
,,403.78k,57.56327u
,,403.8k,56.48056u
,,403.82k,52.89319u
,,403.84k,51.40416u
,,403.86k,51.00373u
,,403.88k,48.37926u
,,403.9k,46.87996u
,,403.92k,48.5694u
,,403.94k,50.11962u
,,403.96k,49.78787u
,,403.98k,49.25471u
,,404k,49.26434u
,,404.02k,48.90999u
,,404.04k,47.30485u
,,404.06k,48.57268u
,,404.08k,51.15617u
,,404.1k,50.90659u
,,404.12k,51.47218u
,,404.14k,51.53876u
,,404.16k,48.32192u
,,404.18k,45.53645u
,,404.2k,45.62073u
,,404.22k,49.3606u
,,404.24k,53.49143u
,,404.26k,53.94524u
,,404.28k,51.45163u
,,404.3k,47.09967u
,,404.32k,43.57396u
,,404.34k,42.98289u
,,404.36k,44.77617u
,,404.38k,46.6985u
,,404.4k,48.16042u
,,404.42k,50.34921u
,,404.44k,51.97406u
,,404.46k,51.10216u
,,404.48k,49.78131u
,,404.5k,48.99393u
,,404.52k,46.92828u
,,404.54k,43.82026u
,,404.56k,40.56199u
,,404.58k,40.42665u
,,404.6k,44.52707u
,,404.62k,47.9502u
,,404.64k,50.05545u
,,404.66k,50.87543u
,,404.68k,49.08168u
,,404.7k,46.38131u
,,404.72k,45.52078u
,,404.74k,49.34679u
,,404.76k,54.36853u
,,404.78k,56.20849u
,,404.8k,55.28606u
,,404.82k,50.37255u
,,404.84k,43.0557u
,,404.86k,37.73469u
,,404.88k,37.85234u
,,404.9k,41.97476u
,,404.92k,45.75377u
,,404.94k,47.94607u
,,404.96k,48.90383u
,,404.98k,49.35368u
,,405k,49.88863u
,,405.02k,50.15669u
,,405.04k,50.91172u
,,405.06k,51.40482u
,,405.08k,50.60799u
,,405.1k,50.74769u
,,405.12k,51.20978u
,,405.14k,49.97602u
,,405.16k,48.9599u
,,405.18k,48.08494u
,,405.2k,46.8822u
,,405.22k,46.68835u
,,405.24k,45.87087u
,,405.26k,44.40678u
,,405.28k,45.5311u
,,405.3k,47.30941u
,,405.32k,45.79384u
,,405.34k,45.37622u
,,405.36k,50.2602u
,,405.38k,55.43169u
,,405.4k,57.65358u
,,405.42k,59.12629u
,,405.44k,57.60366u
,,405.46k,50.97099u
,,405.48k,43.9147u
,,405.5k,40.76574u
,,405.52k,43.31255u
,,405.54k,48.30645u
,,405.56k,50.92934u
,,405.58k,48.13087u
,,405.6k,43.66638u
,,405.62k,41.53762u
,,405.64k,40.99432u
,,405.66k,42.27448u
,,405.68k,44.75723u
,,405.7k,47.35072u
,,405.72k,47.087u
,,405.74k,45.48197u
,,405.76k,47.15609u
,,405.78k,49.45128u
,,405.8k,48.96086u
,,405.82k,47.62837u
,,405.84k,47.10077u
,,405.86k,46.60988u
,,405.88k,45.86456u
,,405.9k,44.39709u
,,405.92k,41.83379u
,,405.94k,39.0794u
,,405.96k,39.15485u
,,405.98k,40.81362u
,,406k,42.28937u
,,406.02k,44.25904u
,,406.04k,45.71765u
,,406.06k,44.56848u
,,406.08k,42.46594u
,,406.1k,40.75069u
,,406.12k,41.18816u
,,406.14k,44.05502u
,,406.16k,44.804u
,,406.18k,44.71764u
,,406.2k,45.84781u
,,406.22k,44.88153u
,,406.24k,42.46109u
,,406.26k,42.5679u
,,406.28k,44.65634u
,,406.3k,45.78458u
,,406.32k,46.11773u
,,406.34k,47.30877u
,,406.36k,48.85507u
,,406.38k,48.51331u
,,406.4k,46.03421u
,,406.42k,45.32086u
,,406.44k,47.1201u
,,406.46k,45.98229u
,,406.48k,45.77795u
,,406.5k,50.00978u
,,406.52k,52.28722u
,,406.54k,51.57374u
,,406.56k,51.49276u
,,406.58k,54.09006u
,,406.6k,55.46222u
,,406.62k,51.82231u
,,406.64k,48.70644u
,,406.66k,49.8183u
,,406.68k,51.74969u
,,406.7k,51.60666u
,,406.72k,49.98202u
,,406.74k,49.98022u
,,406.76k,51.68311u
,,406.78k,53.2023u
,,406.8k,54.31829u
,,406.82k,53.91985u
,,406.84k,52.90215u
,,406.86k,53.81356u
,,406.88k,56.0458u
,,406.9k,57.99343u
,,406.92k,58.52046u
,,406.94k,56.86301u
,,406.96k,54.19616u
,,406.98k,56.47024u
,,407k,62.70295u
,,407.02k,64.30729u
,,407.04k,62.02929u
,,407.06k,62.36561u
,,407.08k,66.4461u
,,407.1k,70.07264u
,,407.12k,68.73776u
,,407.14k,66.60149u
,,407.16k,69.99419u
,,407.18k,74.5285u
,,407.2k,73.74917u
,,407.22k,70.87958u
,,407.24k,68.87454u
,,407.26k,65.46947u
,,407.28k,63.78588u
,,407.3k,68.75074u
,,407.32k,75.8572u
,,407.34k,77.56507u
,,407.36k,74.80007u
,,407.38k,72.69313u
,,407.4k,72.81537u
,,407.42k,73.08682u
,,407.44k,71.11162u
,,407.46k,69.89282u
,,407.48k,72.48027u
,,407.5k,74.9059u
,,407.52k,72.78315u
,,407.54k,69.12087u
,,407.56k,69.26391u
,,407.58k,71.8523u
,,407.6k,73.87031u
,,407.62k,75.97919u
,,407.64k,76.64945u
,,407.66k,74.64315u
,,407.68k,73.06271u
,,407.7k,73.31461u
,,407.72k,73.63038u
,,407.74k,73.40642u
,,407.76k,75.63736u
,,407.78k,78.33135u
,,407.8k,76.95576u
,,407.82k,73.95232u
,,407.84k,72.7837u
,,407.86k,72.31616u
,,407.88k,72.9337u
,,407.9k,76.0739u
,,407.92k,77.12902u
,,407.94k,73.43084u
,,407.96k,72.16378u
,,407.98k,77.01003u
,,408k,81.28323u
,,408.02k,81.08793u
,,408.04k,78.5515u
,,408.06k,75.73052u
,,408.08k,73.62681u
,,408.1k,74.52632u
,,408.12k,77.58382u
,,408.14k,78.61828u
,,408.16k,77.69848u
,,408.18k,77.6512u
,,408.2k,80.50869u
,,408.22k,85.3196u
,,408.24k,85.60785u
,,408.26k,81.08219u
,,408.28k,81.02762u
,,408.3k,84.72587u
,,408.32k,85.37486u
,,408.34k,83.40753u
,,408.36k,80.92401u
,,408.38k,82.18267u
,,408.4k,88.76828u
,,408.42k,93.62538u
,,408.44k,92.94139u
,,408.46k,88.97726u
,,408.48k,83.90626u
,,408.5k,84.10497u
,,408.52k,89.99814u
,,408.54k,92.28064u
,,408.56k,91.15827u
,,408.58k,92.23017u
,,408.6k,94.14425u
,,408.62k,93.08901u
,,408.64k,90.89452u
,,408.66k,91.68261u
,,408.68k,93.71426u
,,408.7k,93.4123u
,,408.72k,91.62011u
,,408.74k,92.01965u
,,408.76k,95.50774u
,,408.78k,98.27772u
,,408.8k,98.5758u
,,408.82k,99.00678u
,,408.84k,101.3491u
,,408.86k,103.2385u
,,408.88k,103.0096u
,,408.9k,103.1958u
,,408.92k,104.4025u
,,408.94k,105.0453u
,,408.96k,107.7761u
,,408.98k,111.9702u
,,409k,113.1853u
,,409.02k,113.5687u
,,409.04k,116.4902u
,,409.06k,120.2945u
,,409.08k,123.06u
,,409.1k,123.7052u
,,409.12k,121.4981u
,,409.14k,120.5449u
,,409.16k,123.4304u
,,409.18k,124.8404u
,,409.2k,122.825u
,,409.22k,121.7095u
,,409.24k,123.0489u
,,409.26k,124.6507u
,,409.28k,124.6101u
,,409.3k,124.863u
,,409.32k,127.5092u
,,409.34k,131.1241u
,,409.36k,134.1634u
,,409.38k,134.9357u
,,409.4k,134.0094u
,,409.42k,133.1331u
,,409.44k,132.4917u
,,409.46k,133.2987u
,,409.48k,137.2451u
,,409.5k,142.1333u
,,409.52k,144.917u
,,409.54k,146.6678u
,,409.56k,148.6657u
,,409.58k,149.6866u
,,409.6k,146.8476u
,,409.62k,141.7229u
,,409.64k,140.0595u
,,409.66k,143.8948u
,,409.68k,149.1459u
,,409.7k,150.0839u
,,409.72k,149.6611u
,,409.74k,151.895u
,,409.76k,155.2222u
,,409.78k,159.5306u
,,409.8k,161.1666u
,,409.82k,160.4078u
,,409.84k,160.4167u
,,409.86k,158.7587u
,,409.88k,157.4373u
,,409.9k,157.9966u
,,409.92k,157.778u
,,409.94k,157.1069u
,,409.96k,157.7227u
,,409.98k,158.5978u
,,410k,158.4617u
,,410.02k,159.1567u
,,410.04k,160.3361u
,,410.06k,161.5952u
,,410.08k,165.6801u
,,410.1k,169.7775u
,,410.12k,170.0476u
,,410.14k,169.6077u
,,410.16k,169.7956u
,,410.18k,168.5862u
,,410.2k,168.664u
,,410.22k,171.8065u
,,410.24k,173.8673u
,,410.26k,172.348u
,,410.28k,169.3414u
,,410.3k,166.6489u
,,410.32k,166.2206u
,,410.34k,169.9937u
,,410.36k,175.1135u
,,410.38k,178.6274u
,,410.4k,180.0587u
,,410.42k,178.3213u
,,410.44k,175.7305u
,,410.46k,175.4682u
,,410.48k,176.906u
,,410.5k,178.6982u
,,410.52k,180.2731u
,,410.54k,180.1789u
,,410.56k,178.9335u
,,410.58k,178.748u
,,410.6k,177.4843u
,,410.62k,174.9892u
,,410.64k,176.4493u
,,410.66k,182.0755u
,,410.68k,184.411u
,,410.7k,181.6061u
,,410.72k,179.5869u
,,410.74k,182.3041u
,,410.76k,184.584u
,,410.78k,181.8226u
,,410.8k,179.5255u
,,410.82k,179.6436u
,,410.84k,180.6131u
,,410.86k,182.3342u
,,410.88k,182.5167u
,,410.9k,181.4085u
,,410.92k,181.5928u
,,410.94k,182.8398u
,,410.96k,181.3424u
,,410.98k,179.6007u
,,411k,181.6381u
,,411.02k,181.782u
,,411.04k,178.4593u
,,411.06k,177.6803u
,,411.08k,180.092u
,,411.1k,182.3907u
,,411.12k,181.5613u
,,411.14k,177.7532u
,,411.16k,175.746u
,,411.18k,177.3728u
,,411.2k,178.8037u
,,411.22k,176.8745u
,,411.24k,173.252u
,,411.26k,170.7954u
,,411.28k,168.1576u
,,411.3k,165.5271u
,,411.32k,166.502u
,,411.34k,169.2904u
,,411.36k,169.5224u
,,411.38k,168.4619u
,,411.4k,169.0151u
,,411.42k,168.9984u
,,411.44k,165.8898u
,,411.46k,162.8952u
,,411.48k,162.695u
,,411.5k,162.903u
,,411.52k,161.2524u
,,411.54k,159.7864u
,,411.56k,158.7152u
,,411.58k,156.575u
,,411.6k,157.692u
,,411.62k,160.9308u
,,411.64k,160.184u
,,411.66k,156.1412u
,,411.68k,152.5864u
,,411.7k,149.9218u
,,411.72k,147.3252u
,,411.74k,146.4733u
,,411.76k,145.7229u
,,411.78k,143.7437u
,,411.8k,142.476u
,,411.82k,142.6837u
,,411.84k,142.5904u
,,411.86k,139.1315u
,,411.88k,135.3794u
,,411.9k,136.3277u
,,411.92k,139.5666u
,,411.94k,141.6701u
,,411.96k,141.4462u
,,411.98k,139.3985u
,,412k,137.7163u
,,412.02k,134.057u
,,412.04k,130.6893u
,,412.06k,132.1683u
,,412.08k,135.0681u
,,412.1k,137.4308u
,,412.12k,138.4512u
,,412.14k,137.4751u
,,412.16k,135.6492u
,,412.18k,134.6827u
,,412.2k,131.8933u
,,412.22k,123.8333u
,,412.24k,116.8208u
,,412.26k,118.5292u
,,412.28k,125.4179u
,,412.3k,127.5104u
,,412.32k,124.1451u
,,412.34k,121.614u
,,412.36k,121.8135u
,,412.38k,123.1017u
,,412.4k,122.864u
,,412.42k,121.3977u
,,412.44k,120.3232u
,,412.46k,118.9941u
,,412.48k,118.918u
,,412.5k,120.6218u
,,412.52k,120.3063u
,,412.54k,117.8493u
,,412.56k,116.4112u
,,412.58k,116.7823u
,,412.6k,119.0007u
,,412.62k,122.5801u
,,412.64k,124.5357u
,,412.66k,123.426u
,,412.68k,122.5261u
,,412.7k,121.0789u
,,412.72k,117.2001u
,,412.74k,114.9318u
,,412.76k,114.8419u
,,412.78k,114.0706u
,,412.8k,113.1301u
,,412.82k,114.3053u
,,412.84k,118.0469u
,,412.86k,120.1112u
,,412.88k,118.26u
,,412.9k,116.1508u
,,412.92k,116.1297u
,,412.94k,116.4565u
,,412.96k,115.0229u
,,412.98k,114.463u
,,413k,115.0817u
,,413.02k,112.8956u
,,413.04k,112.1172u
,,413.06k,114.5469u
,,413.08k,115.6703u
,,413.1k,117.7728u
,,413.12k,120.6758u
,,413.14k,119.84u
,,413.16k,118.6853u
,,413.18k,120.1234u
,,413.2k,121.5906u
,,413.22k,121.3429u
,,413.24k,118.2426u
,,413.26k,115.5776u
,,413.28k,118.7255u
,,413.3k,122.4107u
,,413.32k,120.9782u
,,413.34k,119.1129u
,,413.36k,118.5708u
,,413.38k,119.3167u
,,413.4k,121.1347u
,,413.42k,121.9921u
,,413.44k,121.6165u
,,413.46k,120.7745u
,,413.48k,121.4874u
,,413.5k,122.8774u
,,413.52k,124.7071u
,,413.54k,130.4178u
,,413.56k,135.7857u
,,413.58k,133.7116u
,,413.6k,128.0499u
,,413.62k,126.9628u
,,413.64k,130.8996u
,,413.66k,136.3547u
,,413.68k,138.7787u
,,413.7k,136.344u
,,413.72k,135.2742u
,,413.74k,135.2463u
,,413.76k,133.3705u
,,413.78k,134.6627u
,,413.8k,137.8994u
,,413.82k,137.32u
,,413.84k,136.0016u
,,413.86k,138.1048u
,,413.88k,139.6466u
,,413.9k,139.6521u
,,413.92k,141.793u
,,413.94k,142.7289u
,,413.96k,140.1035u
,,413.98k,137.0363u
,,414k,133.8175u
,,414.02k,132.5452u
,,414.04k,135.052u
,,414.06k,137.0794u
,,414.08k,138.1964u
,,414.1k,140.5938u
,,414.12k,143.0689u
,,414.14k,143.6946u
,,414.16k,144.4725u
,,414.18k,148.8116u
,,414.2k,152.1328u
,,414.22k,149.2378u
,,414.24k,145.0077u
,,414.26k,143.1752u
,,414.28k,142.8941u
,,414.3k,142.4135u
,,414.32k,141.572u
,,414.34k,141.8783u
,,414.36k,142.5817u
,,414.38k,142.155u
,,414.4k,141.739u
,,414.42k,144.1025u
,,414.44k,146.7519u
,,414.46k,148.2462u
,,414.48k,150.7238u
,,414.5k,151.8418u
,,414.52k,151.1883u
,,414.54k,150.217u
,,414.56k,148.8582u
,,414.58k,147.8023u
,,414.6k,145.9369u
,,414.62k,145.4406u
,,414.64k,148.5496u
,,414.66k,152.1476u
,,414.68k,154.1968u
,,414.7k,153.5403u
,,414.72k,149.4021u
,,414.74k,144.5978u
,,414.76k,142.3825u
,,414.78k,143.822u
,,414.8k,145.8638u
,,414.82k,144.846u
,,414.84k,144.5905u
,,414.86k,146.0128u
,,414.88k,144.07u
,,414.9k,141.9173u
,,414.92k,142.9995u
,,414.94k,145.2189u
,,414.96k,149.2963u
,,414.98k,154.0835u
,,415k,154.6326u
,,415.02k,151.7146u
,,415.04k,149.5863u
,,415.06k,149.1026u
,,415.08k,149.7001u
,,415.1k,151.0007u
,,415.12k,153.2874u
,,415.14k,156.5628u
,,415.16k,157.4456u
,,415.18k,153.9369u
,,415.2k,149.5901u
,,415.22k,145.7261u
,,415.24k,144.7598u
,,415.26k,149.3233u
,,415.28k,151.6295u
,,415.3k,148.3635u
,,415.32k,145.3305u
,,415.34k,145.1256u
,,415.36k,147.803u
,,415.38k,151.3161u
,,415.4k,151.5039u
,,415.42k,149.3799u
,,415.44k,147.7085u
,,415.46k,145.7875u
,,415.48k,145.6158u
,,415.5k,148.657u
,,415.52k,153.0444u
,,415.54k,156.8376u
,,415.56k,158.5986u
,,415.58k,159.2358u
,,415.6k,158.2993u
,,415.62k,156.8061u
,,415.64k,157.5668u
,,415.66k,158.0299u
,,415.68k,156.775u
,,415.7k,156.4184u
,,415.72k,156.2404u
,,415.74k,152.5591u
,,415.76k,149.3759u
,,415.78k,152.0073u
,,415.8k,155.5452u
,,415.82k,157.2345u
,,415.84k,157.5792u
,,415.86k,155.7082u
,,415.88k,152.4431u
,,415.9k,149.0097u
,,415.92k,146.8904u
,,415.94k,148.1417u
,,415.96k,151.7704u
,,415.98k,153.7772u
,,416k,153.1107u
,,416.02k,153.0992u
,,416.04k,155.0585u
,,416.06k,157.0821u
,,416.08k,159.5173u
,,416.1k,163.3858u
,,416.12k,166.1696u
,,416.14k,165.3863u
,,416.16k,162.4479u
,,416.18k,159.8254u
,,416.2k,159.5505u
,,416.22k,162.3462u
,,416.24k,166.1136u
,,416.26k,168.4719u
,,416.28k,168.2211u
,,416.3k,164.9145u
,,416.32k,161.4902u
,,416.34k,160.39u
,,416.36k,161.0071u
,,416.38k,164.7089u
,,416.4k,167.8849u
,,416.42k,166.3711u
,,416.44k,164.4429u
,,416.46k,165.7841u
,,416.48k,168.5739u
,,416.5k,171.7259u
,,416.52k,173.5821u
,,416.54k,172.0665u
,,416.56k,168.164u
,,416.58k,164.1189u
,,416.6k,165.1587u
,,416.62k,172.4308u
,,416.64k,177.0881u
,,416.66k,175.9882u
,,416.68k,174.4651u
,,416.7k,174.5147u
,,416.72k,173.8498u
,,416.74k,172.0016u
,,416.76k,171.1909u
,,416.78k,174.2278u
,,416.8k,179.584u
,,416.82k,182.6076u
,,416.84k,183.7125u
,,416.86k,183.0114u
,,416.88k,180.9875u
,,416.9k,182.0319u
,,416.92k,184.4496u
,,416.94k,183.9275u
,,416.96k,182.4659u
,,416.98k,182.3884u
,,417k,183.889u
,,417.02k,186.3282u
,,417.04k,186.5346u
,,417.06k,184.3681u
,,417.08k,184.6814u
,,417.1k,187.9797u
,,417.12k,189.7422u
,,417.14k,190.0207u
,,417.16k,192.2551u
,,417.18k,195.776u
,,417.2k,195.7507u
,,417.22k,191.4387u
,,417.24k,188.2896u
,,417.26k,187.8419u
,,417.28k,186.8189u
,,417.3k,184.0858u
,,417.32k,180.7175u
,,417.34k,179.9646u
,,417.36k,184.0441u
,,417.38k,190.0452u
,,417.4k,192.5284u
,,417.42k,190.2788u
,,417.44k,188.1174u
,,417.46k,188.6183u
,,417.48k,188.4957u
,,417.5k,187.1547u
,,417.52k,185.63u
,,417.54k,183.7974u
,,417.56k,184.9947u
,,417.58k,190.3383u
,,417.6k,194.0394u
,,417.62k,193.4333u
,,417.64k,191.4u
